label,session_id,filename,source_path,center_path,numeral_path,center_bounds,numeral_bounds,numeral_bbox,numeral_status,numeral_score,numeral_confidence
4,20260722_123533_791362,20260722_123533_791362_02.png,dataset\d6\4\20260722_123533_791362_02.png,dataset_variants\d6_center\4\20260722_123533_791362_02.png,dataset_variants\d6_numeral\4\20260722_123533_791362_02.png,"[20, 20, 107, 107]","[0, 17, 105, 122]","[28, 58, 38, 28]",detected,6.999863599075084,0.8294057381058031
4,20260722_123533_791362,20260722_123533_791362_06.png,dataset\d6\4\20260722_123533_791362_06.png,dataset_variants\d6_center\4\20260722_123533_791362_06.png,dataset_variants\d6_numeral\4\20260722_123533_791362_06.png,"[20, 20, 107, 107]","[18, 32, 96, 110]","[46, 61, 22, 26]",detected,6.909771141602779,0.8480807231322651
4,20260722_123738_981809,20260722_123738_981809_04.png,dataset\d6\4\20260722_123738_981809_04.png,dataset_variants\d6_center\4\20260722_123738_981809_04.png,dataset_variants\d6_numeral\4\20260722_123738_981809_04.png,"[20, 20, 107, 107]","[16, 29, 100, 113]","[47, 60, 22, 28]",detected,7.049572310792956,0.9042313364158896
4,20260722_123738_981809,20260722_123738_981809_09.png,dataset\d6\4\20260722_123738_981809_09.png,dataset_variants\d6_center\4\20260722_123738_981809_09.png,dataset_variants\d6_numeral\4\20260722_123738_981809_09.png,"[20, 20, 107, 107]","[13, 31, 103, 121]","[43, 67, 25, 30]",detected,6.965423722596105,0.7786479492047146
4,20260722_123908_611657,20260722_123908_611657_03.png,dataset\d6\4\20260722_123908_611657_03.png,dataset_variants\d6_center\4\20260722_123908_611657_03.png,dataset_variants\d6_numeral\4\20260722_123908_611657_03.png,"[20, 20, 107, 107]","[30, 44, 108, 122]","[56, 76, 26, 25]",detected,4.763790514017261,0.6455635966917344
4,20260722_123951_816375,20260722_123951_816375_04.png,dataset\d6\4\20260722_123951_816375_04.png,dataset_variants\d6_center\4\20260722_123951_816375_04.png,dataset_variants\d6_numeral\4\20260722_123951_816375_04.png,"[20, 20, 107, 107]","[15, 17, 120, 122]","[53, 50, 30, 43]",detected,7.919528854268832,0.9566519471910342
4,20260722_123951_816375,20260722_123951_816375_05.png,dataset\d6\4\20260722_123951_816375_05.png,dataset_variants\d6_center\4\20260722_123951_816375_05.png,dataset_variants\d6_numeral\4\20260722_123951_816375_05.png,"[20, 20, 107, 107]","[12, 27, 96, 111]","[36, 58, 28, 24]",detected,7.322279131977683,0.8211508887918948
4,20260722_123951_816375,20260722_123951_816375_09.png,dataset\d6\4\20260722_123951_816375_09.png,dataset_variants\d6_center\4\20260722_123951_816375_09.png,dataset_variants\d6_numeral\4\20260722_123951_816375_09.png,"[20, 20, 107, 107]","[26, 22, 87, 83]","[47, 43, 14, 14]",detected,4.98655291650982,0.7972682015312901
4,20260722_124030_388169,20260722_124030_388169_03.png,dataset\d6\4\20260722_124030_388169_03.png,dataset_variants\d6_center\4\20260722_124030_388169_03.png,dataset_variants\d6_numeral\4\20260722_124030_388169_03.png,"[20, 20, 107, 107]","[35, 10, 119, 94]","[66, 40, 28, 21]",detected,5.071044506758909,0.7223791445302542
4,20260722_124030_388169,20260722_124030_388169_08.png,dataset\d6\4\20260722_124030_388169_08.png,dataset_variants\d6_center\4\20260722_124030_388169_08.png,dataset_variants\d6_numeral\4\20260722_124030_388169_08.png,"[20, 20, 107, 107]","[17, 22, 110, 115]","[51, 59, 31, 25]",detected,7.665327803959709,0.9543826304534615
4,20260722_124214_293619,20260722_124214_293619_01.png,dataset\d6\4\20260722_124214_293619_01.png,dataset_variants\d6_center\4\20260722_124214_293619_01.png,dataset_variants\d6_numeral\4\20260722_124214_293619_01.png,"[20, 20, 107, 107]","[12, 20, 102, 110]","[42, 51, 29, 30]",detected,7.702658176012427,0.9602484792180676
4,20260722_124259_575308,20260722_124259_575308_02.png,dataset\d6\4\20260722_124259_575308_02.png,dataset_variants\d6_center\4\20260722_124259_575308_02.png,dataset_variants\d6_numeral\4\20260722_124259_575308_02.png,"[20, 20, 107, 107]","[1, 18, 88, 105]","[36, 47, 6, 29]",detected,4.993998198719319,0.48015160363062265
4,20260722_124259_575308,20260722_124259_575308_09.png,dataset\d6\4\20260722_124259_575308_09.png,dataset_variants\d6_center\4\20260722_124259_575308_09.png,dataset_variants\d6_numeral\4\20260722_124259_575308_09.png,"[20, 20, 107, 107]","[27, 10, 102, 85]","[53, 40, 25, 6]",detected,5.348820413108763,0.6539036233514557
4,20260722_124334_867351,20260722_124334_867351_01.png,dataset\d6\4\20260722_124334_867351_01.png,dataset_variants\d6_center\4\20260722_124334_867351_01.png,dataset_variants\d6_numeral\4\20260722_124334_867351_01.png,"[20, 20, 107, 107]","[20, 3, 125, 108]","[60, 33, 29, 43]",detected,6.2361251227192405,0.8585486761680063
4,20260722_124334_867351,20260722_124334_867351_04.png,dataset\d6\4\20260722_124334_867351_04.png,dataset_variants\d6_center\4\20260722_124334_867351_04.png,dataset_variants\d6_numeral\4\20260722_124334_867351_04.png,"[20, 20, 107, 107]","[26, 45, 87, 106]","[47, 74, 17, 10]",detected,5.215116817355168,0.7305771091141682
4,20260722_124334_867351,20260722_124334_867351_06.png,dataset\d6\4\20260722_124334_867351_06.png,dataset_variants\d6_center\4\20260722_124334_867351_06.png,dataset_variants\d6_numeral\4\20260722_124334_867351_06.png,"[20, 20, 107, 107]","[11, 22, 116, 127]","[48, 55, 39, 45]",detected,7.676849697274952,0.8960959857338882
4,20260722_124334_867351,20260722_124334_867351_08.png,dataset\d6\4\20260722_124334_867351_08.png,dataset_variants\d6_center\4\20260722_124334_867351_08.png,dataset_variants\d6_numeral\4\20260722_124334_867351_08.png,"[20, 20, 107, 107]","[38, 33, 101, 96]","[60, 54, 21, 21]",detected,7.189310166516369,0.948465647281503
4,20260722_124334_867351,20260722_124334_867351_10.png,dataset\d6\4\20260722_124334_867351_10.png,dataset_variants\d6_center\4\20260722_124334_867351_10.png,dataset_variants\d6_numeral\4\20260722_124334_867351_10.png,"[20, 20, 107, 107]","[18, 43, 79, 104]","[40, 72, 8, 9]",detected,4.751838104454914,0.6693305160396761
4,20260722_124407_818902,20260722_124407_818902_03.png,dataset\d6\4\20260722_124407_818902_03.png,dataset_variants\d6_center\4\20260722_124407_818902_03.png,dataset_variants\d6_numeral\4\20260722_124407_818902_03.png,"[20, 20, 107, 107]","[2, 8, 107, 113]","[29, 37, 54, 45]",detected,7.917314319505918,0.9167742507006839
4,20260722_124407_818902,20260722_124407_818902_05.png,dataset\d6\4\20260722_124407_818902_05.png,dataset_variants\d6_center\4\20260722_124407_818902_05.png,dataset_variants\d6_numeral\4\20260722_124407_818902_05.png,"[20, 20, 107, 107]","[3, 10, 108, 115]","[30, 44, 45, 42]",detected,8.263534814407897,0.9292678858433495
4,20260722_124407_818902,20260722_124407_818902_07.png,dataset\d6\4\20260722_124407_818902_07.png,dataset_variants\d6_center\4\20260722_124407_818902_07.png,dataset_variants\d6_numeral\4\20260722_124407_818902_07.png,"[20, 20, 107, 107]","[46, 23, 112, 89]","[76, 43, 16, 22]",detected,5.31887557898691,0.7763920932473067
4,20260722_124448_049182,20260722_124448_049182_06.png,dataset\d6\4\20260722_124448_049182_06.png,dataset_variants\d6_center\4\20260722_124448_049182_06.png,dataset_variants\d6_numeral\4\20260722_124448_049182_06.png,"[20, 20, 107, 107]","[25, 25, 109, 109]","[53, 56, 28, 23]",detected,7.617308480577456,0.9758199319926127
4,20260722_124526_524373,20260722_124526_524373_04.png,dataset\d6\4\20260722_124526_524373_04.png,dataset_variants\d6_center\4\20260722_124526_524373_04.png,dataset_variants\d6_numeral\4\20260722_124526_524373_04.png,"[20, 20, 107, 107]","[29, 21, 110, 102]","[59, 52, 27, 22]",detected,7.494485725770236,0.9274649443774997
4,20260722_124611_496140,20260722_124611_496140_02.png,dataset\d6\4\20260722_124611_496140_02.png,dataset_variants\d6_center\4\20260722_124611_496140_02.png,dataset_variants\d6_numeral\4\20260722_124611_496140_02.png,"[20, 20, 107, 107]","[3, 14, 108, 119]","[32, 54, 35, 27]",detected,7.385064634396696,0.9195894175492452
4,20260722_124611_496140,20260722_124611_496140_04.png,dataset\d6\4\20260722_124611_496140_04.png,dataset_variants\d6_center\4\20260722_124611_496140_04.png,dataset_variants\d6_numeral\4\20260722_124611_496140_04.png,"[20, 20, 107, 107]","[30, 21, 111, 102]","[59, 48, 27, 22]",detected,7.278182964085116,0.8423855404231309
4,20260722_124611_496140,20260722_124611_496140_06.png,dataset\d6\4\20260722_124611_496140_06.png,dataset_variants\d6_center\4\20260722_124611_496140_06.png,dataset_variants\d6_numeral\4\20260722_124611_496140_06.png,"[20, 20, 107, 107]","[11, 11, 116, 116]",,fallback-no-numeral,0.0,0.0
4,20260722_124638_682863,20260722_124638_682863_06.png,dataset\d6\4\20260722_124638_682863_06.png,dataset_variants\d6_center\4\20260722_124638_682863_06.png,dataset_variants\d6_numeral\4\20260722_124638_682863_06.png,"[20, 20, 107, 107]","[25, 52, 86, 113]","[48, 86, 12, 5]",detected,3.9923262522849465,0.5584726460061425
4,20260722_124638_682863,20260722_124638_682863_07.png,dataset\d6\4\20260722_124638_682863_07.png,dataset_variants\d6_center\4\20260722_124638_682863_07.png,dataset_variants\d6_numeral\4\20260722_124638_682863_07.png,"[20, 20, 107, 107]","[1, 11, 106, 116]","[28, 43, 39, 40]",detected,7.580641063712308,0.8849883683286242
4,20260722_124638_682863,20260722_124638_682863_09.png,dataset\d6\4\20260722_124638_682863_09.png,dataset_variants\d6_center\4\20260722_124638_682863_09.png,dataset_variants\d6_numeral\4\20260722_124638_682863_09.png,"[20, 20, 107, 107]","[33, 32, 102, 101]","[59, 59, 23, 19]",detected,7.294919948137667,0.9599950199826869
4,20260722_124800_684434,20260722_124800_684434_05.png,dataset\d6\4\20260722_124800_684434_05.png,dataset_variants\d6_center\4\20260722_124800_684434_05.png,dataset_variants\d6_numeral\4\20260722_124800_684434_05.png,"[20, 20, 107, 107]","[46, 25, 112, 91]","[77, 46, 15, 22]",detected,5.264980507866063,0.7823438248637644
4,20260722_124842_737040,20260722_124842_737040_05.png,dataset\d6\4\20260722_124842_737040_05.png,dataset_variants\d6_center\4\20260722_124842_737040_05.png,dataset_variants\d6_numeral\4\20260722_124842_737040_05.png,"[20, 20, 107, 107]","[49, 49, 110, 110]","[82, 83, 5, 5]",detected,3.4652678158665036,0.5717739062016769
4,20260722_124842_737040,20260722_124842_737040_10.png,dataset\d6\4\20260722_124842_737040_10.png,dataset_variants\d6_center\4\20260722_124842_737040_10.png,dataset_variants\d6_numeral\4\20260722_124842_737040_10.png,"[20, 20, 107, 107]","[29, 14, 90, 75]","[54, 35, 8, 7]",detected,4.957690434941454,0.5022669302302053
4,20260722_124913_776167,20260722_124913_776167_06.png,dataset\d6\4\20260722_124913_776167_06.png,dataset_variants\d6_center\4\20260722_124913_776167_06.png,dataset_variants\d6_numeral\4\20260722_124913_776167_06.png,"[20, 20, 107, 107]","[14, 28, 98, 112]","[43, 59, 25, 28]",detected,7.022143542118843,0.8553887479524832
4,20260722_124913_776167,20260722_124913_776167_08.png,dataset\d6\4\20260722_124913_776167_08.png,dataset_variants\d6_center\4\20260722_124913_776167_08.png,dataset_variants\d6_numeral\4\20260722_124913_776167_08.png,"[20, 20, 107, 107]","[10, 27, 94, 111]","[34, 58, 28, 25]",detected,6.875907560369905,0.6110697791755524
4,20260722_124913_776167,20260722_124913_776167_10.png,dataset\d6\4\20260722_124913_776167_10.png,dataset_variants\d6_center\4\20260722_124913_776167_10.png,dataset_variants\d6_numeral\4\20260722_124913_776167_10.png,"[20, 20, 107, 107]","[9, -7, 114, 98]","[41, 35, 39, 8]",detected,5.421220399448451,0.7304788489782333
4,20260722_124947_504032,20260722_124947_504032_09.png,dataset\d6\4\20260722_124947_504032_09.png,dataset_variants\d6_center\4\20260722_124947_504032_09.png,dataset_variants\d6_numeral\4\20260722_124947_504032_09.png,"[20, 20, 107, 107]","[41, 17, 110, 86]","[68, 39, 23, 19]",detected,5.486392287854455,0.798273376655991
4,20260722_125131_020923,20260722_125131_020923_03.png,dataset\d6\4\20260722_125131_020923_03.png,dataset_variants\d6_center\4\20260722_125131_020923_03.png,dataset_variants\d6_numeral\4\20260722_125131_020923_03.png,"[20, 20, 107, 107]","[3, 22, 108, 127]","[24, 51, 59, 48]",detected,7.830650778386889,0.89632682938867
4,20260722_125131_020923,20260722_125131_020923_06.png,dataset\d6\4\20260722_125131_020923_06.png,dataset_variants\d6_center\4\20260722_125131_020923_06.png,dataset_variants\d6_numeral\4\20260722_125131_020923_06.png,"[20, 20, 107, 107]","[34, 54, 95, 115]","[61, 89, 9, 4]",detected,3.713087018610584,0.5239889441965859
4,20260722_125131_020923,20260722_125131_020923_07.png,dataset\d6\4\20260722_125131_020923_07.png,dataset_variants\d6_center\4\20260722_125131_020923_07.png,dataset_variants\d6_numeral\4\20260722_125131_020923_07.png,"[20, 20, 107, 107]","[18, -2, 120, 100]","[54, 34, 34, 21]",detected,5.52838476279609,0.749909980090967
4,20260722_125131_020923,20260722_125131_020923_09.png,dataset\d6\4\20260722_125131_020923_09.png,dataset_variants\d6_center\4\20260722_125131_020923_09.png,dataset_variants\d6_numeral\4\20260722_125131_020923_09.png,"[20, 20, 107, 107]","[36, 12, 105, 81]","[62, 35, 23, 13]",detected,4.963956331207096,0.46863785558297283
4,20260722_125131_020923,20260722_125131_020923_10.png,dataset\d6\4\20260722_125131_020923_10.png,dataset_variants\d6_center\4\20260722_125131_020923_10.png,dataset_variants\d6_numeral\4\20260722_125131_020923_10.png,"[20, 20, 107, 107]","[37, 29, 98, 90]","[66, 56, 6, 4]",detected,5.7119837782977445,0.8996572242136245
4,20260722_132330_123252,20260722_132330_123252_05.png,dataset\d6\4\20260722_132330_123252_05.png,dataset_variants\d6_center\4\20260722_132330_123252_05.png,dataset_variants\d6_numeral\4\20260722_132330_123252_05.png,"[20, 20, 107, 107]","[16, 28, 94, 106]","[41, 59, 26, 21]",detected,7.404288415104169,0.8647792599619185
4,20260722_132330_123252,20260722_132330_123252_08.png,dataset\d6\4\20260722_132330_123252_08.png,dataset_variants\d6_center\4\20260722_132330_123252_08.png,dataset_variants\d6_numeral\4\20260722_132330_123252_08.png,"[20, 20, 107, 107]","[16, 28, 77, 89]","[40, 55, 4, 4]",detected,4.3146109229661835,0.725098487072774
4,20260722_132421_164914,20260722_132421_164914_05.png,dataset\d6\4\20260722_132421_164914_05.png,dataset_variants\d6_center\4\20260722_132421_164914_05.png,dataset_variants\d6_numeral\4\20260722_132421_164914_05.png,"[20, 20, 107, 107]","[19, 19, 109, 109]","[54, 51, 23, 30]",detected,7.449262503727585,0.9714186908423713
4,20260722_132421_164914,20260722_132421_164914_09.png,dataset\d6\4\20260722_132421_164914_09.png,dataset_variants\d6_center\4\20260722_132421_164914_09.png,dataset_variants\d6_numeral\4\20260722_132421_164914_09.png,"[20, 20, 107, 107]","[0, 16, 105, 121]","[28, 50, 43, 46]",detected,7.900848206115481,0.7386435867790409
4,20260722_132510_361579,20260722_132510_361579_06.png,dataset\d6\4\20260722_132510_361579_06.png,dataset_variants\d6_center\4\20260722_132510_361579_06.png,dataset_variants\d6_numeral\4\20260722_132510_361579_06.png,"[20, 20, 107, 107]","[32, 23, 107, 98]","[63, 48, 20, 25]",detected,7.278091598006375,0.8854087790551869
4,20260722_132600_672052,20260722_132600_672052_01.png,dataset\d6\4\20260722_132600_672052_01.png,dataset_variants\d6_center\4\20260722_132600_672052_01.png,dataset_variants\d6_numeral\4\20260722_132600_672052_01.png,"[20, 20, 107, 107]","[12, 16, 99, 103]","[39, 41, 26, 29]",detected,7.342546914856506,0.6048323340050838
4,20260722_132600_672052,20260722_132600_672052_03.png,dataset\d6\4\20260722_132600_672052_03.png,dataset_variants\d6_center\4\20260722_132600_672052_03.png,dataset_variants\d6_numeral\4\20260722_132600_672052_03.png,"[20, 20, 107, 107]","[-3, 13, 102, 118]","[35, 39, 31, 53]",detected,7.2037770129726075,0.6837497291219906
4,20260722_132600_672052,20260722_132600_672052_10.png,dataset\d6\4\20260722_132600_672052_10.png,dataset_variants\d6_center\4\20260722_132600_672052_10.png,dataset_variants\d6_numeral\4\20260722_132600_672052_10.png,"[20, 20, 107, 107]","[23, 14, 113, 104]","[53, 45, 30, 25]",detected,7.1158092734327685,0.6678471255674948
4,20260722_132629_461206,20260722_132629_461206_05.png,dataset\d6\4\20260722_132629_461206_05.png,dataset_variants\d6_center\4\20260722_132629_461206_05.png,dataset_variants\d6_numeral\4\20260722_132629_461206_05.png,"[20, 20, 107, 107]","[17, 13, 122, 118]","[56, 43, 25, 49]",detected,7.393256513408392,0.7108761297731756
4,20260722_132629_461206,20260722_132629_461206_10.png,dataset\d6\4\20260722_132629_461206_10.png,dataset_variants\d6_center\4\20260722_132629_461206_10.png,dataset_variants\d6_numeral\4\20260722_132629_461206_10.png,"[20, 20, 107, 107]","[22, 31, 100, 109]","[49, 61, 26, 22]",detected,7.595065961602405,0.9335585991925991
4,20260722_133008_927639,20260722_133008_927639_01.png,dataset\d6\4\20260722_133008_927639_01.png,dataset_variants\d6_center\4\20260722_133008_927639_01.png,dataset_variants\d6_numeral\4\20260722_133008_927639_01.png,"[20, 20, 107, 107]","[8, 9, 113, 114]","[38, 40, 46, 50]",detected,8.813937436784254,0.9842375825434653
4,20260722_133101_308129,20260722_133101_308129_09.png,dataset\d6\4\20260722_133101_308129_09.png,dataset_variants\d6_center\4\20260722_133101_308129_09.png,dataset_variants\d6_numeral\4\20260722_133101_308129_09.png,"[20, 20, 107, 107]","[45, 44, 106, 105]","[76, 74, 9, 10]",detected,4.277902356603316,0.7570573121647752
4,20260722_133142_146055,20260722_133142_146055_06.png,dataset\d6\4\20260722_133142_146055_06.png,dataset_variants\d6_center\4\20260722_133142_146055_06.png,dataset_variants\d6_numeral\4\20260722_133142_146055_06.png,"[20, 20, 107, 107]","[42, 15, 103, 76]","[73, 36, 6, 7]",detected,3.2186556519357707,0.6089143462655925
4,20260722_133217_729993,20260722_133217_729993_01.png,dataset\d6\4\20260722_133217_729993_01.png,dataset_variants\d6_center\4\20260722_133217_729993_01.png,dataset_variants\d6_numeral\4\20260722_133217_729993_01.png,"[20, 20, 107, 107]","[14, 19, 101, 106]","[43, 50, 23, 29]",detected,7.767328338809882,0.9471739755314708
4,20260722_133217_729993,20260722_133217_729993_09.png,dataset\d6\4\20260722_133217_729993_09.png,dataset_variants\d6_center\4\20260722_133217_729993_09.png,dataset_variants\d6_numeral\4\20260722_133217_729993_09.png,"[20, 20, 107, 107]","[16, 22, 112, 118]","[50, 60, 32, 28]",detected,7.632678410380368,0.9574867344895194
4,20260722_133246_991396,20260722_133246_991396_01.png,dataset\d6\4\20260722_133246_991396_01.png,dataset_variants\d6_center\4\20260722_133246_991396_01.png,dataset_variants\d6_numeral\4\20260722_133246_991396_01.png,"[20, 20, 107, 107]","[20, 23, 101, 104]","[50, 49, 24, 27]",detected,8.094366621020416,0.9795089921687026
4,20260722_133246_991396,20260722_133246_991396_04.png,dataset\d6\4\20260722_133246_991396_04.png,dataset_variants\d6_center\4\20260722_133246_991396_04.png,dataset_variants\d6_numeral\4\20260722_133246_991396_04.png,"[20, 20, 107, 107]","[43, 30, 118, 105]","[84, 56, 6, 25]",detected,4.893161177787078,0.7300511217718647
4,20260722_133324_847364,20260722_133324_847364_05.png,dataset\d6\4\20260722_133324_847364_05.png,dataset_variants\d6_center\4\20260722_133324_847364_05.png,dataset_variants\d6_numeral\4\20260722_133324_847364_05.png,"[20, 20, 107, 107]","[17, 7, 119, 109]","[56, 38, 25, 34]",detected,7.280441340048565,0.9240750940387568
4,20260722_133324_847364,20260722_133324_847364_07.png,dataset\d6\4\20260722_133324_847364_07.png,dataset_variants\d6_center\4\20260722_133324_847364_07.png,dataset_variants\d6_numeral\4\20260722_133324_847364_07.png,"[20, 20, 107, 107]","[32, 26, 104, 98]","[59, 52, 24, 19]",detected,7.471255251306925,0.9310604034963512
4,20260722_133403_435614,20260722_133403_435614_06.png,dataset\d6\4\20260722_133403_435614_06.png,dataset_variants\d6_center\4\20260722_133403_435614_06.png,dataset_variants\d6_numeral\4\20260722_133403_435614_06.png,"[20, 20, 107, 107]","[35, 28, 104, 97]","[59, 52, 23, 19]",detected,7.362979494174379,0.9310002072100644
4,20260722_133540_017708,20260722_133540_017708_05.png,dataset\d6\4\20260722_133540_017708_05.png,dataset_variants\d6_center\4\20260722_133540_017708_05.png,dataset_variants\d6_numeral\4\20260722_133540_017708_05.png,"[20, 20, 107, 107]","[51, 36, 112, 97]","[87, 65, 3, 5]",detected,3.6900273386405913,0.7041305395492317
4,20260722_133612_367329,20260722_133612_367329_03.png,dataset\d6\4\20260722_133612_367329_03.png,dataset_variants\d6_center\4\20260722_133612_367329_03.png,dataset_variants\d6_numeral\4\20260722_133612_367329_03.png,"[20, 20, 107, 107]","[31, 27, 103, 99]","[57, 53, 24, 23]",detected,7.633213982326688,0.9660268382472884
4,20260722_133717_049533,20260722_133717_049533_03.png,dataset\d6\4\20260722_133717_049533_03.png,dataset_variants\d6_center\4\20260722_133717_049533_03.png,dataset_variants\d6_numeral\4\20260722_133717_049533_03.png,"[20, 20, 107, 107]","[17, 25, 98, 106]","[43, 55, 27, 25]",detected,7.920742854878185,0.9411845202222437
4,20260722_133717_049533,20260722_133717_049533_08.png,dataset\d6\4\20260722_133717_049533_08.png,dataset_variants\d6_center\4\20260722_133717_049533_08.png,dataset_variants\d6_numeral\4\20260722_133717_049533_08.png,"[20, 20, 107, 107]","[25, 45, 86, 106]","[50, 77, 5, 6]",detected,4.380005342749634,0.4952833802747711
4,20260722_133805_121328,20260722_133805_121328_07.png,dataset\d6\4\20260722_133805_121328_07.png,dataset_variants\d6_center\4\20260722_133805_121328_07.png,dataset_variants\d6_numeral\4\20260722_133805_121328_07.png,"[20, 20, 107, 107]","[51, 30, 112, 91]","[85, 57, 6, 7]",detected-low-confidence,4.076831928049093,0.3700355254364772
4,20260722_133841_953750,20260722_133841_953750_01.png,dataset\d6\4\20260722_133841_953750_01.png,dataset_variants\d6_center\4\20260722_133841_953750_01.png,dataset_variants\d6_numeral\4\20260722_133841_953750_01.png,"[20, 20, 107, 107]","[14, 22, 95, 103]","[39, 50, 27, 22]",detected,7.453708360746,0.8948729157910804
4,20260722_133841_953750,20260722_133841_953750_03.png,dataset\d6\4\20260722_133841_953750_03.png,dataset_variants\d6_center\4\20260722_133841_953750_03.png,dataset_variants\d6_numeral\4\20260722_133841_953750_03.png,"[20, 20, 107, 107]","[9, 12, 114, 117]","[36, 42, 43, 48]",detected,8.588591426412874,0.9846762232757758
4,20260722_133841_953750,20260722_133841_953750_05.png,dataset\d6\4\20260722_133841_953750_05.png,dataset_variants\d6_center\4\20260722_133841_953750_05.png,dataset_variants\d6_numeral\4\20260722_133841_953750_05.png,"[20, 20, 107, 107]","[15, 15, 120, 120]","[56, 47, 30, 41]",detected,8.108297499388632,0.9582872151950723
4,20260722_133841_953750,20260722_133841_953750_08.png,dataset\d6\4\20260722_133841_953750_08.png,dataset_variants\d6_center\4\20260722_133841_953750_08.png,dataset_variants\d6_numeral\4\20260722_133841_953750_08.png,"[20, 20, 107, 107]","[20, 21, 81, 82]","[41, 43, 11, 11]",detected,3.9683067191069217,0.5254751529966534
4,20260722_133916_311485,20260722_133916_311485_01.png,dataset\d6\4\20260722_133916_311485_01.png,dataset_variants\d6_center\4\20260722_133916_311485_01.png,dataset_variants\d6_numeral\4\20260722_133916_311485_01.png,"[20, 20, 107, 107]","[53, 32, 114, 93]","[87, 55, 8, 15]",detected-low-confidence,3.526696116669424,0.37119371641343557
4,20260722_133916_311485,20260722_133916_311485_06.png,dataset\d6\4\20260722_133916_311485_06.png,dataset_variants\d6_center\4\20260722_133916_311485_06.png,dataset_variants\d6_numeral\4\20260722_133916_311485_06.png,"[20, 20, 107, 107]","[30, 25, 105, 100]","[61, 50, 20, 25]",detected,7.30098419464716,0.963789716440604
4,20260722_134029_707557,20260722_134029_707557_03.png,dataset\d6\4\20260722_134029_707557_03.png,dataset_variants\d6_center\4\20260722_134029_707557_03.png,dataset_variants\d6_numeral\4\20260722_134029_707557_03.png,"[20, 20, 107, 107]","[17, 3, 122, 108]","[56, 29, 36, 49]",detected,7.715327264332625,0.8379201200224398
4,20260722_134029_707557,20260722_134029_707557_07.png,dataset\d6\4\20260722_134029_707557_07.png,dataset_variants\d6_center\4\20260722_134029_707557_07.png,dataset_variants\d6_numeral\4\20260722_134029_707557_07.png,"[20, 20, 107, 107]","[41, 18, 102, 79]","[68, 37, 12, 13]",detected,3.8645720576647062,0.609145983411692
4,20260722_134029_707557,20260722_134029_707557_10.png,dataset\d6\4\20260722_134029_707557_10.png,dataset_variants\d6_center\4\20260722_134029_707557_10.png,dataset_variants\d6_numeral\4\20260722_134029_707557_10.png,"[20, 20, 107, 107]","[13, 5, 118, 110]","[45, 37, 42, 42]",detected,8.021708134523237,0.922030677762155
4,20260722_134108_092819,20260722_134108_092819_09.png,dataset\d6\4\20260722_134108_092819_09.png,dataset_variants\d6_center\4\20260722_134108_092819_09.png,dataset_variants\d6_numeral\4\20260722_134108_092819_09.png,"[20, 20, 107, 107]","[41, 19, 104, 82]","[66, 40, 21, 15]",detected,5.544475041454221,0.7474493088668692
4,20260722_134108_092819,20260722_134108_092819_10.png,dataset\d6\4\20260722_134108_092819_10.png,dataset_variants\d6_center\4\20260722_134108_092819_10.png,dataset_variants\d6_numeral\4\20260722_134108_092819_10.png,"[20, 20, 107, 107]","[39, 20, 100, 81]","[67, 43, 12, 6]",detected,4.211246420776986,0.4717060831219526
4,20260722_134200_405641,20260722_134200_405641_02.png,dataset\d6\4\20260722_134200_405641_02.png,dataset_variants\d6_center\4\20260722_134200_405641_02.png,dataset_variants\d6_numeral\4\20260722_134200_405641_02.png,"[20, 20, 107, 107]","[8, 35, 95, 122]","[34, 65, 26, 29]",detected,4.797634512104724,0.5557129588713603
4,20260722_134200_405641,20260722_134200_405641_08.png,dataset\d6\4\20260722_134200_405641_08.png,dataset_variants\d6_center\4\20260722_134200_405641_08.png,dataset_variants\d6_numeral\4\20260722_134200_405641_08.png,"[20, 20, 107, 107]","[36, 21, 97, 82]","[57, 40, 20, 12]",detected,5.488367106819093,0.7397306527585322
4,20260722_134200_405641,20260722_134200_405641_09.png,dataset\d6\4\20260722_134200_405641_09.png,dataset_variants\d6_center\4\20260722_134200_405641_09.png,dataset_variants\d6_numeral\4\20260722_134200_405641_09.png,"[20, 20, 107, 107]","[13, 28, 94, 109]","[35, 56, 27, 27]",detected,6.928479938982829,0.7449411435656179
4,20260722_134229_205864,20260722_134229_205864_04.png,dataset\d6\4\20260722_134229_205864_04.png,dataset_variants\d6_center\4\20260722_134229_205864_04.png,dataset_variants\d6_numeral\4\20260722_134229_205864_04.png,"[20, 20, 107, 107]","[35, 45, 96, 106]","[63, 78, 6, 4]",detected,4.433398238932253,0.5549059218648548
4,20260722_134332_251404,20260722_134332_251404_01.png,dataset\d6\4\20260722_134332_251404_01.png,dataset_variants\d6_center\4\20260722_134332_251404_01.png,dataset_variants\d6_numeral\4\20260722_134332_251404_01.png,"[20, 20, 107, 107]","[8, 10, 113, 115]","[39, 43, 41, 48]",detected,8.56338910106492,0.9811340528287709
4,20260722_134332_251404,20260722_134332_251404_10.png,dataset\d6\4\20260722_134332_251404_10.png,dataset_variants\d6_center\4\20260722_134332_251404_10.png,dataset_variants\d6_numeral\4\20260722_134332_251404_10.png,"[20, 20, 107, 107]","[35, 17, 101, 83]","[59, 39, 22, 12]",detected,5.281587609662367,0.7587243266771784
